time,volume,high,low,open,close
2007-02-02 22:00:00+00:00,89564.0,121.745,119.969,121.110,121.715
2007-02-09 22:00:00+00:00,95331.0,122.095,118.993,121.766,119.430
2007-02-16 22:00:00+00:00,71918.0,121.633,119.230,119.345,121.080
2007-02-23 22:00:00+00:00,95415.0,121.110,116.419,121.080,116.780
2007-03-02 22:00:00+00:00,105848.0,118.377,115.158,116.800,118.335
2007-03-09 22:00:00+00:00,94054.0,118.495,115.762,118.340,116.708
2007-03-16 21:00:00+00:00,76413.0,118.300,116.250,116.515,118.120
2007-03-23 21:00:00+00:00,99618.0,118.421,116.380,118.000,117.825
2007-03-30 21:00:00+00:00,79291.0,119.378,117.445,117.682,119.250
2007-04-06 21:00:00+00:00,75123.0,119.558,118.215,119.260,119.258
2007-04-13 21:00:00+00:00,92350.0,119.862,117.620,119.688,118.673
2007-04-20 21:00:00+00:00,85697.0,119.760,118.235,118.683,119.625
2007-04-27 21:00:00+00:00,92134.0,120.470,119.077,119.630,120.192
2007-05-04 21:00:00+00:00,126764.0,120.537,119.467,120.185,120.200
2007-05-11 21:00:00+00:00,104921.0,121.395,120.046,120.195,121.125
2007-05-18 21:00:00+00:00,107428.0,121.880,120.861,121.030,121.790
2007-05-25 21:00:00+00:00,90713.0,122.142,121.180,121.765,122.106
2007-06-01 21:00:00+00:00,96985.0,122.113,120.775,122.086,121.725
2007-06-08 21:00:00+00:00,78485.0,123.669,121.492,121.785,123.445
2007-06-15 21:00:00+00:00,90592.0,124.135,123.103,123.445,123.883
2007-06-22 21:00:00+00:00,96754.0,123.942,122.238,123.886,123.175
2007-06-29 21:00:00+00:00,70752.0,123.555,122.098,123.170,123.345
2007-07-06 21:00:00+00:00,89536.0,123.661,120.986,123.425,121.936
2007-07-13 21:00:00+00:00,73906.0,122.434,120.868,121.961,121.273
2007-07-20 21:00:00+00:00,129745.0,122.185,118.025,121.325,118.615
2007-07-27 21:00:00+00:00,141830.0,119.493,117.607,118.605,118.056
2007-08-03 21:00:00+00:00,147072.0,119.832,117.188,118.056,118.395
2007-08-10 21:00:00+00:00,208938.0,118.565,111.588,118.393,114.300
2007-08-17 21:00:00+00:00,148993.0,117.140,113.675,114.345,116.435
2007-08-24 21:00:00+00:00,121402.0,116.730,113.852,116.435,115.773
2007-08-31 21:00:00+00:00,110033.0,116.478,113.140,115.833,113.380
2007-09-07 21:00:00+00:00,121077.0,115.486,112.630,113.260,115.363
2007-09-14 21:00:00+00:00,117200.0,116.395,113.999,115.345,115.503
2007-09-21 21:00:00+00:00,107155.0,115.889,114.038,115.506,114.809
2007-09-28 21:00:00+00:00,93979.0,117.275,114.700,114.864,116.988
2007-10-05 21:00:00+00:00,103175.0,117.782,116.813,116.986,117.609
2007-10-12 21:00:00+00:00,133178.0,117.939,114.513,117.550,114.513
2007-10-19 21:00:00+00:00,187710.0,115.038,113.250,114.513,114.175
2007-10-26 21:00:00+00:00,128431.0,115.923,114.028,114.173,114.844
2007-11-02 21:00:00+00:00,166324.0,114.909,110.500,114.844,110.686
2007-11-09 22:00:00+00:00,206441.0,111.751,109.132,110.755,111.095
2007-11-16 22:00:00+00:00,197634.0,111.095,107.564,111.095,108.285
2007-11-23 22:00:00+00:00,211538.0,111.255,107.232,108.180,111.255
2007-11-30 22:00:00+00:00,151589.0,111.789,109.568,111.255,111.680
2007-12-07 22:00:00+00:00,156871.0,113.593,110.485,111.593,113.272
2007-12-14 22:00:00+00:00,146929.0,114.220,112.746,113.351,114.038
2007-12-21 22:00:00+00:00,92073.0,114.665,112.289,114.077,112.289
2007-12-28 22:00:00+00:00,119061.0,112.681,107.904,112.474,108.609
2008-01-04 22:00:00+00:00,188877.0,110.133,108.402,108.647,108.853
2008-01-11 22:00:00+00:00,190203.0,108.965,105.919,108.870,106.871
2008-01-18 22:00:00+00:00,221910.0,107.892,104.966,106.833,106.717
2008-01-25 22:00:00+00:00,204504.0,107.467,105.720,106.807,106.485
2008-02-01 22:00:00+00:00,195693.0,107.819,105.915,106.535,107.330
2008-02-08 22:00:00+00:00,167333.0,108.600,106.341,107.280,107.820
2008-02-15 22:00:00+00:00,147481.0,108.370,106.733,107.870,107.177
2008-02-22 22:00:00+00:00,171721.0,108.220,103.693,107.172,103.731
2008-02-29 22:00:00+00:00,181159.0,104.189,101.449,103.741,102.675
2008-03-07 22:00:00+00:00,243353.0,103.592,98.902,102.623,99.087
2008-03-14 21:00:00+00:00,223767.0,100.446,95.740,98.992,99.565
2008-03-21 21:00:00+00:00,183200.0,101.040,98.562,99.579,99.240
2008-03-28 21:00:00+00:00,208069.0,102.946,98.832,99.162,101.473
2008-04-04 21:00:00+00:00,186622.0,102.861,100.027,101.580,101.013
2008-04-11 21:00:00+00:00,194309.0,104.652,100.308,101.013,103.677
2008-04-18 21:00:00+00:00,193748.0,104.825,102.680,103.682,104.427
2008-04-25 21:00:00+00:00,169079.0,105.702,103.217,104.398,105.394
2008-05-02 21:00:00+00:00,173873.0,105.623,102.612,105.382,102.859
2008-05-09 21:00:00+00:00,186226.0,105.442,102.573,102.835,104.054
2008-05-16 21:00:00+00:00,185032.0,104.694,102.736,104.156,103.387
2008-05-23 21:00:00+00:00,142280.0,105.870,103.141,103.281,105.517
2008-05-30 21:00:00+00:00,184168.0,106.432,103.875,105.503,104.931
2008-06-06 21:00:00+00:00,190454.0,108.394,104.425,104.921,108.192
2008-06-13 21:00:00+00:00,173035.0,108.591,107.129,108.191,107.339
2008-06-20 21:00:00+00:00,169014.0,108.410,105.868,107.334,106.143
2008-06-27 21:00:00+00:00,157289.0,106.935,104.987,106.127,106.805
2008-07-04 21:00:00+00:00,199280.0,107.755,105.655,106.765,106.275
2008-07-11 21:00:00+00:00,229358.0,107.095,103.777,106.133,106.961
2008-07-18 21:00:00+00:00,201062.0,107.983,106.060,106.961,107.838
2008-07-25 21:00:00+00:00,204165.0,108.375,107.279,107.826,107.685
2008-08-01 21:00:00+00:00,232315.0,110.367,107.455,107.685,110.167
2008-08-08 21:00:00+00:00,226024.0,110.663,108.370,110.185,110.522
2008-08-15 21:00:00+00:00,191518.0,110.575,108.131,110.520,110.062
2008-08-22 21:00:00+00:00,202401.0,110.293,108.433,110.061,108.812
2008-08-29 21:00:00+00:00,231624.0,109.182,105.532,108.615,107.742
2008-09-05 21:00:00+00:00,328032.0,109.078,106.057,107.742,107.945
2008-09-12 21:00:00+00:00,368503.0,108.048,103.550,107.845,107.452
2008-09-19 21:00:00+00:00,316230.0,107.472,105.037,107.455,106.010
2008-09-26 21:00:00+00:00,353074.0,106.970,103.495,106.010,105.320
2008-10-03 21:00:00+00:00,437737.0,105.430,97.899,105.320,100.670
2008-10-10 21:00:00+00:00,425424.0,103.062,99.265,100.670,101.677
2008-10-17 21:00:00+00:00,453953.0,102.418,90.903,101.573,94.305
2008-10-24 21:00:00+00:00,426318.0,99.705,91.945,94.355,98.487
2008-10-31 21:00:00+00:00,369111.0,100.559,96.757,98.487,98.240
2008-11-07 22:00:00+00:00,432861.0,99.487,94.482,98.245,97.070
2008-11-14 22:00:00+00:00,428390.0,97.554,93.561,97.067,95.960
2008-11-21 22:00:00+00:00,297843.0,97.432,94.595,95.960,95.525
2008-11-28 22:00:00+00:00,312124.0,95.663,91.577,95.525,92.833
2008-12-05 22:00:00+00:00,430172.0,93.918,88.170,92.795,91.187
2008-12-12 22:00:00+00:00,269119.0,91.970,87.126,91.192,89.310
2008-12-19 22:00:00+00:00,107688.0,90.994,89.085,89.279,90.810
2008-12-26 22:00:00+00:00,125549.0,92.436,89.758,90.805,91.828
2009-01-02 22:00:00+00:00,260498.0,94.637,90.156,92.140,90.388
2009-01-09 22:00:00+00:00,399611.0,90.913,88.480,90.398,90.740
2009-01-16 22:00:00+00:00,388341.0,91.305,87.104,90.740,88.778
2009-01-23 22:00:00+00:00,258539.0,90.772,88.263,88.705,89.932
2009-01-30 22:00:00+00:00,334665.0,92.254,88.594,89.936,91.892
2009-02-06 22:00:00+00:00,299071.0,92.417,89.706,91.892,91.858
2009-02-13 22:00:00+00:00,285028.0,94.470,91.148,91.927,93.342
2009-02-20 22:00:00+00:00,314315.0,98.720,92.761,93.342,97.590
2009-02-27 22:00:00+00:00,308253.0,99.688,96.574,97.537,98.251
2009-03-06 22:00:00+00:00,314028.0,99.200,95.670,98.305,97.963
2009-03-13 21:00:00+00:00,330213.0,98.978,93.556,97.963,95.945
2009-03-20 21:00:00+00:00,345351.0,98.874,95.455,95.945,97.871
2009-03-27 21:00:00+00:00,348793.0,100.372,95.949,97.863,100.314
2009-04-03 21:00:00+00:00,314382.0,101.450,99.312,100.227,100.250
2009-04-10 21:00:00+00:00,288659.0,100.735,98.143,100.365,99.161
2009-04-17 21:00:00+00:00,369669.0,99.410,96.636,99.157,97.168
2009-04-24 21:00:00+00:00,361896.0,99.585,95.628,97.102,99.114
2009-05-01 21:00:00+00:00,371727.0,99.767,97.926,99.142,98.462
2009-05-08 21:00:00+00:00,402628.0,98.846,94.736,98.468,95.208
2009-05-15 21:00:00+00:00,350951.0,96.709,93.858,95.246,94.788
2009-05-22 21:00:00+00:00,327683.0,97.243,94.428,94.778,95.350
2009-05-29 21:00:00+00:00,362768.0,98.890,94.448,95.357,98.660
2009-06-05 21:00:00+00:00,204977.0,98.868,97.100,98.660,98.414
2009-06-12 21:00:00+00:00,178608.0,98.574,95.523,98.331,96.276
2009-06-19 21:00:00+00:00,166030.0,96.572,94.874,96.273,95.192
2009-06-26 21:00:00+00:00,123871.0,96.987,95.111,95.192,96.040
2009-07-03 21:00:00+00:00,185753.0,96.244,91.780,96.057,92.574
2009-07-10 21:00:00+00:00,166273.0,94.457,91.733,92.533,94.189
2009-07-17 21:00:00+00:00,140887.0,95.298,93.094,94.213,94.799
2009-07-24 21:00:00+00:00,146550.0,95.890,94.018,94.847,94.684
2009-07-31 21:00:00+00:00,154731.0,97.780,94.362,94.781,97.565
2009-08-07 21:00:00+00:00,178582.0,97.751,94.429,97.565,94.937
2009-08-14 21:00:00+00:00,148892.0,95.290,93.430,94.801,94.385
2009-08-21 21:00:00+00:00,143577.0,95.066,93.222,94.385,93.590
2009-08-28 21:00:00+00:00,145382.0,93.557,91.948,93.550,93.007
2009-09-04 21:00:00+00:00,120313.0,93.295,90.220,93.009,90.717
2009-09-11 21:00:00+00:00,143587.0,91.643,90.128,90.720,91.297
2009-09-18 21:00:00+00:00,140101.0,92.534,89.519,91.294,89.641
2009-09-25 21:00:00+00:00,151535.0,90.403,88.220,89.660,89.804
2009-10-02 21:00:00+00:00,153390.0,89.982,88.013,89.803,89.777
2009-10-09 21:00:00+00:00,142474.0,91.320,88.829,89.773,90.887
2009-10-16 21:00:00+00:00,135646.0,92.120,90.079,90.884,92.055
2009-10-23 21:00:00+00:00,141711.0,92.328,89.922,92.045,90.091
2009-10-30 21:00:00+00:00,145263.0,91.325,89.168,90.010,89.877
2009-11-06 22:00:00+00:00,118804.0,90.614,89.292,89.880,89.656
2009-11-13 22:00:00+00:00,124985.0,89.743,88.644,89.660,88.885
2009-11-20 22:00:00+00:00,135484.0,89.192,84.826,88.888,86.535
2009-11-27 22:00:00+00:00,137925.0,90.781,85.870,86.546,90.552
2009-12-04 22:00:00+00:00,128599.0,90.568,87.370,90.568,89.102
2009-12-11 22:00:00+00:00,132070.0,90.912,88.322,89.105,90.499
2009-12-18 22:00:00+00:00,81490.0,91.872,90.172,90.483,91.373
2009-12-25 22:00:00+00:00,58590.0,93.144,91.392,91.397,93.047
2010-01-01 22:00:00+00:00,159340.0,93.773,91.258,92.943,92.661
2010-01-08 22:00:00+00:00,153632.0,92.677,90.608,92.664,90.773
2010-01-15 22:00:00+00:00,164288.0,91.874,89.790,90.773,89.828
2010-01-22 22:00:00+00:00,185485.0,90.922,89.138,89.826,90.266
2010-01-29 22:00:00+00:00,173957.0,91.280,88.554,90.273,89.249
2010-02-05 22:00:00+00:00,157052.0,90.422,89.122,89.244,89.954
2010-02-12 22:00:00+00:00,128397.0,92.142,89.709,89.946,91.513
2010-02-19 22:00:00+00:00,138943.0,91.904,88.746,91.519,88.970
2010-02-26 22:00:00+00:00,131658.0,90.591,88.140,88.946,90.282
2010-03-05 22:00:00+00:00,115599.0,91.086,89.634,90.278,90.557
2010-03-12 22:00:00+00:00,120344.0,90.961,89.760,90.560,90.546
2010-03-19 21:00:00+00:00,127719.0,92.954,89.824,90.553,92.515
2010-03-26 21:00:00+00:00,135071.0,94.694,92.065,92.520,94.610
2010-04-02 21:00:00+00:00,119549.0,94.787,92.834,94.610,93.180
2010-04-09 21:00:00+00:00,139313.0,93.726,91.906,93.185,92.176
2010-04-16 21:00:00+00:00,140638.0,94.331,91.596,92.133,93.968
2010-04-23 21:00:00+00:00,150820.0,94.582,92.820,93.973,93.853
2010-04-30 21:00:00+00:00,303542.0,94.986,88.010,93.850,91.597
2010-05-07 21:00:00+00:00,256066.0,93.642,91.425,91.604,92.461
2010-05-14 21:00:00+00:00,353215.0,92.964,88.968,92.435,90.004
2010-05-21 21:00:00+00:00,273442.0,91.410,89.264,90.001,91.066
2010-05-28 21:00:00+00:00,207179.0,92.884,90.540,91.046,91.912
2010-06-04 21:00:00+00:00,217817.0,92.096,90.840,91.977,91.652
2010-06-11 21:00:00+00:00,141224.0,92.114,90.448,91.655,90.703
2010-06-18 21:00:00+00:00,139010.0,91.478,89.222,90.713,89.234
2010-06-25 21:00:00+00:00,157735.0,89.470,86.970,89.228,87.751
2010-07-02 21:00:00+00:00,116939.0,88.704,87.025,87.832,88.611
2010-07-09 21:00:00+00:00,128643.0,89.154,86.268,88.600,86.565
2010-07-16 21:00:00+00:00,129144.0,87.573,86.346,86.558,87.446
2010-07-23 21:00:00+00:00,131268.0,88.116,85.942,87.465,86.467
2010-07-30 21:00:00+00:00,108651.0,86.882,85.026,86.454,85.511
2010-08-06 21:00:00+00:00,114488.0,86.378,84.734,85.521,86.183
2010-08-13 21:00:00+00:00,98795.0,86.240,84.898,86.193,85.613
2010-08-20 21:00:00+00:00,124434.0,85.731,83.593,85.632,85.230
2010-08-27 21:00:00+00:00,122289.0,85.904,83.664,85.233,84.301
2010-09-03 21:00:00+00:00,98622.0,84.494,83.330,84.299,84.152
2010-09-10 21:00:00+00:00,137059.0,85.932,82.876,84.155,85.857
2010-09-17 21:00:00+00:00,96455.0,85.868,84.114,85.860,84.210
2010-09-24 21:00:00+00:00,92088.0,84.394,83.164,84.210,83.224
2010-10-01 21:00:00+00:00,101508.0,83.989,81.731,83.224,81.927
2010-10-08 21:00:00+00:00,86028.0,82.358,80.878,81.932,81.449
2010-10-15 21:00:00+00:00,90599.0,81.924,80.850,81.431,81.370
2010-10-22 21:00:00+00:00,97271.0,81.985,80.383,81.342,80.410
2010-10-29 21:00:00+00:00,106247.0,81.592,80.223,80.396,81.267
2010-11-05 21:00:00+00:00,109359.0,82.798,80.538,81.276,82.525
2010-11-12 22:00:00+00:00,96890.0,83.784,82.400,82.451,83.546
2010-11-19 22:00:00+00:00,89034.0,84.182,82.791,83.551,84.107
2010-11-26 22:00:00+00:00,106633.0,84.406,82.528,84.033,82.535
2010-12-03 22:00:00+00:00,101147.0,84.305,82.348,82.534,83.951
2010-12-10 22:00:00+00:00,100178.0,84.510,82.839,83.891,83.986
2010-12-17 22:00:00+00:00,65289.0,84.122,82.858,83.989,82.894
2010-12-24 22:00:00+00:00,69184.0,82.980,80.944,82.897,81.138
2010-12-31 22:00:00+00:00,95482.0,83.681,80.932,81.133,83.155
2011-01-07 22:00:00+00:00,93359.0,83.496,82.412,83.125,82.867
2011-01-14 22:00:00+00:00,86728.0,83.126,81.856,82.870,82.569
2011-01-21 22:00:00+00:00,97614.0,83.210,81.977,82.566,82.125
2011-01-28 22:00:00+00:00,84703.0,82.467,81.112,82.110,82.181
2011-02-04 22:00:00+00:00,81244.0,83.676,81.773,82.176,83.434
2011-02-11 22:00:00+00:00,78360.0,83.974,83.036,83.434,83.180
2011-02-18 22:00:00+00:00,84029.0,83.535,81.627,83.180,81.679
2011-02-25 22:00:00+00:00,79497.0,83.076,81.572,81.677,82.314
2011-03-04 22:00:00+00:00,85624.0,83.296,81.656,82.311,81.877
2011-03-11 22:00:00+00:00,287093.0,82.465,76.630,81.863,80.582
2011-03-18 21:00:00+00:00,80733.0,81.496,80.588,80.588,81.330
2011-03-25 21:00:00+00:00,85609.0,84.734,81.311,81.330,84.055
2011-04-01 21:00:00+00:00,103008.0,85.524,83.859,84.055,84.765
2011-04-08 21:00:00+00:00,123612.0,85.158,82.957,84.760,83.131
2011-04-15 21:00:00+00:00,93333.0,83.265,81.621,83.131,81.848
2011-04-22 21:00:00+00:00,79260.0,82.803,81.044,81.848,81.217
2011-04-29 21:00:00+00:00,98328.0,81.690,79.569,81.217,80.629
2011-05-06 21:00:00+00:00,98550.0,81.342,80.160,80.629,80.793
2011-05-13 21:00:00+00:00,93985.0,82.232,80.636,80.793,81.699
2011-05-20 21:00:00+00:00,95234.0,82.211,80.704,81.699,80.796
2011-05-27 21:00:00+00:00,91195.0,81.774,80.056,80.796,80.282
2011-06-03 21:00:00+00:00,87474.0,80.469,79.700,80.282,80.325
2011-06-10 21:00:00+00:00,89145.0,81.061,80.016,80.325,80.045
2011-06-17 21:00:00+00:00,64076.0,80.795,80.017,80.045,80.440
2011-06-24 21:00:00+00:00,70988.0,81.268,80.269,80.450,80.830
2011-07-01 21:00:00+00:00,60021.0,81.480,80.504,80.830,80.629
2011-07-08 21:00:00+00:00,91936.0,80.832,78.468,80.629,79.130
2011-07-15 21:00:00+00:00,62146.0,79.318,78.226,79.130,78.538
2011-07-22 21:00:00+00:00,73094.0,78.699,76.730,78.538,76.765
2011-07-29 21:00:00+00:00,162897.0,80.240,76.294,76.765,78.403
2011-08-05 21:00:00+00:00,146362.0,78.471,76.310,78.403,76.699
2011-08-12 21:00:00+00:00,64465.0,77.098,75.948,76.699,76.550
2011-08-19 21:00:00+00:00,68291.0,77.696,76.445,76.550,76.695
2011-08-26 21:00:00+00:00,62194.0,77.238,76.426,76.695,76.801
2011-09-02 21:00:00+00:00,76902.0,77.858,76.694,76.801,77.594
2011-09-09 21:00:00+00:00,69309.0,77.594,76.564,77.594,76.796
2011-09-16 21:00:00+00:00,69287.0,76.994,76.109,76.796,76.594
2011-09-23 21:00:00+00:00,68614.0,77.196,76.226,76.594,77.053
2011-09-30 21:00:00+00:00,67449.0,77.264,76.517,77.053,76.788
2011-10-07 21:00:00+00:00,52522.0,77.486,76.315,76.788,77.208
2011-10-14 21:00:00+00:00,55827.0,77.452,75.794,77.208,76.244
2011-10-21 21:00:00+00:00,60083.0,76.486,75.662,76.244,75.816
2011-10-28 21:00:00+00:00,101049.0,79.534,75.368,75.816,78.238
2011-11-04 21:00:00+00:00,43502.0,78.238,77.054,78.238,77.137
2011-11-11 22:00:00+00:00,44104.0,77.503,76.579,77.137,76.898
2011-11-18 22:00:00+00:00,44625.0,77.792,76.731,76.839,77.725
2011-11-25 22:00:00+00:00,56144.0,78.284,77.299,77.725,77.991
2011-12-02 22:00:00+00:00,42365.0,78.111,77.134,77.991,77.599
2011-12-09 22:00:00+00:00,39157.0,78.156,77.548,77.615,77.789
2011-12-16 22:00:00+00:00,32352.0,78.224,77.690,77.785,78.087
2011-12-23 22:00:00+00:00,35493.0,78.131,76.891,78.079,76.908
2011-12-30 22:00:00+00:00,36424.0,77.336,76.325,76.964,76.968
2012-01-06 22:00:00+00:00,31112.0,77.042,76.664,76.968,76.967
2012-01-13 22:00:00+00:00,32107.0,77.320,76.554,76.908,77.030
2012-01-20 22:00:00+00:00,50317.0,78.282,76.654,77.030,76.699
2012-01-27 22:00:00+00:00,36626.0,76.776,76.029,76.708,76.608
2012-02-03 22:00:00+00:00,44839.0,77.805,76.498,76.603,77.617
2012-02-10 22:00:00+00:00,59273.0,79.613,77.364,77.619,79.558
2012-02-17 22:00:00+00:00,64452.0,81.217,79.361,79.558,81.200
2012-02-24 22:00:00+00:00,94596.0,81.872,80.020,81.200,81.812
2012-03-02 22:00:00+00:00,87983.0,82.645,80.588,81.812,82.480
2012-03-09 22:00:00+00:00,89973.0,84.178,81.968,82.435,83.439
2012-03-16 21:00:00+00:00,96524.0,84.096,81.976,83.439,82.349
2012-03-23 21:00:00+00:00,106990.0,83.386,81.834,82.349,82.865
2012-03-30 21:00:00+00:00,98680.0,83.305,81.306,82.865,81.639
2012-04-06 21:00:00+00:00,86211.0,81.864,80.578,81.460,80.912
2012-04-13 21:00:00+00:00,73435.0,81.781,80.297,80.912,81.520
2012-04-20 21:00:00+00:00,74706.0,81.695,80.225,81.520,80.267
2012-04-27 21:00:00+00:00,48692.0,80.612,79.645,80.267,79.857
2012-05-04 21:00:00+00:00,56909.0,80.080,79.434,79.857,79.943
2012-05-11 21:00:00+00:00,61748.0,80.552,79.002,79.943,79.030
2012-05-18 21:00:00+00:00,56262.0,80.148,78.965,79.030,79.685
2012-05-25 21:00:00+00:00,61414.0,79.729,77.662,79.685,78.019
2012-06-01 21:00:00+00:00,70110.0,79.794,77.935,77.955,79.475
2012-06-08 21:00:00+00:00,58781.0,79.789,78.616,79.475,78.722
2012-06-15 21:00:00+00:00,67201.0,80.570,78.645,78.722,80.429
2012-06-22 21:00:00+00:00,63193.0,80.623,79.140,80.429,79.794
2012-06-29 21:00:00+00:00,55744.0,80.097,79.315,79.748,79.656
